TimeEstimation,TimeReal,clear_description,counting,current_trial,current_type,english_first,user_id_concent,video_really_lasted,TimeOfDay,alone,knew
2,1.5,Clear,No,3515,prosp_hl,Yes,eIGn3eYy1Ubsygh,2001,,Yes,
5,1.5,Clear,No,3280,prosp_hl,Yes,hSUSxeNoIWK4bpC,21794,,No,
120,64,Completely clear,No,3366,prosp_hl,Yes,urcn9MgXlKKBkEh,64253,,Yes,
1,1,Clear,No,26,prosp_hl,Yes,YTLx1EF19xjWdTt,1836,,Yes,
5,3,Completely clear,No,11,prosp_hl,Yes,21atEAHGred3qv3,3251,,No,
1000,48,Clear,No,3362,prosp_hl,Yes,Hi9UXPBEkpd3IMv,78180,,Yes,
10,32,Clear,No,3322,prosp_hl,Yes,VXqVBUnqZHTJSr5,35275,,Yes,
35,32,Clear,No,3375,prosp_hl,Yes,7yK8h3taK48RDvY,32001,,Yes,
4,32,Completely clear,No,35,prosp_hl,Yes,u88ImbUcV368nly,33452,,No,
13,8,Completely clear,No,3373,prosp_hl,No,k6X9pPfJi5n8bZU,12905,,No,
140,64,Clear,No,3324,prosp_hl,Yes,nknX98EbY5p25Dx,65838,,Yes,
10,8,Clear,No,2556,prosp_hl,Yes,meyff7Om9S42tdO,8001,,Yes,
8,6,Completely clear,No,4210,prosp_hl,Yes,HowgfbWlID5DWd2,6042,,Yes,
0.1,1.5,Completely clear,Yes,3418,prosp_hl,Yes,LNH5PSDEXBk3UKD,4509,,Yes,
3,3,Somewhat unclear,Yes,344,prosp_hl,Yes,5pSFFXryNpcGJin,293,,Yes,
3,2,Very unclear,No,2307,prosp_hl,Yes,yB7hixEWvaEtf1G,1078,,Yes,
1,2,Clear,Yes,1799,prosp_hl,Yes,2kuxwHN9TDqdumz,2253,,No,
1,1,Clear,No,941,prosp_hl,Yes,M07FrPWGV0b3jHq,1001,nan,Yes,nan
3,2,Completely clear,No,287,prosp_hl,Yes,fN8AP1k3ELf6Z1L,2022,nan,Yes,nan
0.1,6,Completely clear,Yes,898,prosp_hl,No,maQGjgyhFuTAyie,6255,nan,No,nan
2,1,Completely clear,No,353,prosp_hl,Yes,6iXlJy8uZbWIt8C,1252,nan,Yes,nan
3,4,Clear,No,89,prosp_hl,No,fxIsDB4Xls5FHoP,4112,nan,No,nan
0.2,24,Clear,Yes,40,prosp_hl,Yes,cSMqBwVo9WiBCVI,24517,nan,Yes,nan
0.8,8,Clear,Yes,32,prosp_hl,Yes,Q6xM3cEXTB3Q8iv,8501,nan,Yes,nan
22,24,Completely clear,No,7,prosp_hl,Yes,f4me8T2pac2pVIh,24253,nan,Yes,nan
2,2,Completely clear,No,240,prosp_hl,Yes,k86u8l8hzbFkHmq,2130,nan,Yes,nan
15,8,Completely clear,No,204,prosp_hl,No,htW8oU3KaoKBq0C,8012,nan,Yes,nan
20,16,Completely clear,No,148,prosp_hl,Yes,bKtON0oh5uuKe5Q,16010,nan,Yes,nan
35,24,Completely clear,No,767,prosp_hl,Yes,zp360acpBdhKDLY,24186,nan,No,nan
3,3,Clear,No,698,prosp_hl,Yes,kZBWrdwgDblicY6,3003,nan,Yes,nan
5,8,Clear,No,783,prosp_hl,Yes,qtaZOH5Fi5KubhU,8503,nan,No,nan
2,2,Clear,No,287,prosp_hl,Yes,FbrbCew71dPvgPJ,2024,nan,No,nan
60,48,Completely clear,Yes,19,prosp_hl,Yes,MgpQwmwYh2TKtC6,48254,nan,Yes,nan
20,6,Completely clear,No,58,prosp_hl,Yes,QM3YLPy1BsAAFZ7,6758,nan,Yes,nan
4,3,Completely clear,No,666,prosp_hl,Yes,54muCXRlVH4oGXp,3601,nan,No,nan
60,64,Completely clear,No,124,prosp_hl,Yes,4MgjzNvlMTwsTom,64132,nan,Yes,nan
6,6,Completely clear,Yes,248,prosp_hl,Yes,sSghkkBLgoGi26g,6254,nan,Yes,nan
75,32,Somewhat unclear,No,71,prosp_hl,Yes,U4ycQdB4xcpiF5L,32257,nan,No,nan
4,2,Somewhat unclear,No,224,prosp_hl,No,NWY1BbhummwRaNT,2254,nan,Yes,nan
15,12,Completely clear,No,208,prosp_hl,Yes,vUgyaJJOxWELh7D,12256,nan,Yes,nan
55,64,Somewhat unclear,No,272,prosp_hl,Yes,FtJaAQaXJmfvz7j,64074,nan,No,nan
2,1.5,Somewhat unclear,No,304,prosp_hl,Yes,IacLSXKXM1QnpAj,2413,nan,Yes,nan
10,12,Very unclear,Yes,314,prosp_hl,Yes,XJGOa1qbwBBMAwG,12078,nan,No,nan
2,2,Completely clear,No,539,prosp_hl,Yes,BJ00FR3Dv7B8mfv,2035,nan,Yes,nan
3,6,Somewhat unclear,No,629,prosp_hl,Yes,VNXITZxYUPgcHuq,6192,nan,No,nan
20,32,Clear,No,31,prosp_hl,Yes,0AUbK7n84iCt10m,32166,nan,No,nan
37.6,48,Clear,No,832,prosp_hl,Yes,mdGvWedtemTMdYS,48514,nan,Yes,nan
20,64,Completely clear,No,138,prosp_hl,Yes,jiqfXM4RC8WbilN,64009,nan,Yes,nan
15,16,Clear,No,430,prosp_hl,No,nKyVAxJi4BMap6Y,16503,nan,No,nan
3,3,Completely clear,No,134,prosp_hl,Yes,IuYZuRGA4cQcbUw,3260,nan,No,nan
30,32,Completely clear,No,888,prosp_hl,Yes,n95BsiSfS1VbFiY,32003,nan,Yes,nan
5,1.5,Completely clear,Yes,306,prosp_hl,Yes,PCXD64zPbnAqHPF,1503,nan,Yes,nan
80,48,Completely clear,Yes,64,prosp_hl,Yes,W9JNhXz7NHBKxIu,48505,nan,Yes,nan
5,6,Completely clear,Yes,657,prosp_hl,Yes,qaJaelcZkrKxbCY,6001,nan,Yes,nan
25,12,Completely clear,No,699,prosp_hl,Yes,bHi6kNuBqETJhQ6,12253,nan,Yes,nan
10,6,Very unclear,No,528,prosp_hl,Yes,gCLmnwZiCFJqNSN,6002,nan,No,nan
5,8,Clear,No,108,prosp_hl,Yes,QhC8OUA8mg0IXnz,8538,nan,No,nan
20,48,Very unclear,No,130,prosp_hl,Yes,Y8omhhllSEmdZMk,48753,nan,Yes,nan
1.6,16,Completely clear,No,283,prosp_hl,Yes,VldTBmKCYtiqUuc,16257,nan,No,nan
30,24,Completely clear,No,346,prosp_hl,Yes,u8kMADB2Azy7NlE,24004,nan,Yes,nan
20,8,Completely clear,No,692,prosp_hl,Yes,5FHgUspxIDSALC8,8255,nan,Yes,nan
42,24,Clear,No,256,prosp_hl,Yes,zyqixQnOq1oPVOk,24015,nan,Yes,nan
25,32,Clear,No,214,prosp_hl,Yes,juor1BrbyrG8Ia9,32003,nan,Yes,nan
10,16,Completely clear,No,506,prosp_hl,No,SyFncloWAJ2aAcA,16254,nan,Yes,nan
1,2,Completely clear,No,981,prosp_hl,Yes,3YddtGq9wVTqDZi,2003,nan,Yes,nan
10.5,8,Clear,No,618,prosp_hl,Yes,qAL8W9ZoegOkOxc,8254,nan,No,nan
32,32,Clear,Yes,799,prosp_hl,Yes,7BF2tC2qqZuMpYt,32253,nan,Yes,nan
15,8,Somewhat unclear,No,327,prosp_hl,No,TSHzctT9KapPNqh,8254,nan,No,nan
2,3,Completely clear,No,463,prosp_hl,Yes,zrjOhn1EGA58hKF,3003,nan,No,nan
3,1.5,Completely clear,No,217,prosp_hl,Yes,R3X7YVI9Mp94gWJ,1600,nan,Yes,nan
3,3,Clear,No,228,prosp_hl,Yes,XCixxJXaYepJiN3,3074,nan,Yes,nan
7,8,Clear,No,204,prosp_hl,Yes,iCa04O5YWVfZL6k,8753,nan,No,nan
3,4,Clear,No,725,prosp_hl,Yes,HynhRzyiw9OaPhC,4755,nan,Yes,nan
3,3,Clear,No,228,prosp_hl,Yes,Yjjg0UNr7aOvgPL,3004,nan,Yes,nan
45,24,Clear,No,36,prosp_hl,Yes,Goqu4iV6FHmql1D,24755,nan,Yes,nan
4,4,Clear,No,919,prosp_hl,Yes,Lfh85d7L1V59Uro,4124,nan,Yes,nan
7,4,Completely clear,No,49,prosp_hl,Yes,NjhUukR1LFLBVxQ,4006,nan,Yes,nan
60,64,Completely clear,No,22,prosp_hl,Yes,2OA1VTg70SImNx3,64256,nan,No,nan
4,4,Completely clear,Yes,3,prosp_hl,Yes,6eDLexaN3Z87RlS,4253,nan,No,nan
5,1,Clear,No,51,prosp_hl,No,62L0stE7PVoSW4t,1621,nan,Yes,nan
25,24,Clear,Yes,861,prosp_hl,Yes,Hu9FF0QvGjwtuKN,24144,nan,Yes,nan
2,3,Clear,No,9,prosp_hl,Yes,Czfkh8VkkF46jiY,3502,nan,No,nan
60,32,Clear,No,367,prosp_hl,No,ksQaihKUgMp2ShR,32268,nan,Yes,nan
30,48,Clear,No,120,prosp_hl,Yes,QFYdw8lEjznCtN4,48255,nan,Yes,nan
0.5,1,Clear,No,270,prosp_hl,Yes,VAjpFmtBXWq6m8W,1003,nan,Yes,nan
3,6,Completely clear,No,537,prosp_hl,Yes,KXVidiwdeCM9Eny,6082,nan,No,nan
30,24,Clear,No,132,prosp_hl,Yes,13ZdpJ1SXC2sBvP,24003,nan,Yes,nan
8,6,Completely clear,No,45,prosp_hl,Yes,Bh7Ut3ywVc9Ntll,6006,nan,No,nan
3,3,Clear,Yes,535,prosp_hl,No,cj4ZmfV4mi4E8NJ,3503,nan,Yes,nan
2,3,Very unclear,No,11,prosp_hl,Yes,OSpi5XjvMQYayTi,3509,nan,No,nan
10,8,Completely clear,No,133,prosp_hl,Yes,YnwEgjIC9M9vZus,8760,nan,No,nan
90,64,Clear,No,624,prosp_hl,Yes,HJD9M0EKNEFgQra,64253,nan,No,nan
5,6,Completely clear,Yes,126,prosp_hl,Yes,z0rpOjqb3TLqDcJ,6003,nan,No,nan
2,1.5,Somewhat unclear,No,234,prosp_hl,No,Iswm4CAeUBrQjXk,1627,nan,Yes,nan
45,48,Somewhat unclear,No,488,prosp_hl,Yes,oOHAWWFIvLSLFAO,48525,nan,Yes,nan
6,12,Clear,No,928,prosp_hl,Yes,Uair1TrfBzDeHRp,12002,nan,No,nan
3,1.5,Completely clear,No,578,prosp_hl,No,EcjlC7Kxwd7hWCh,1754,nan,Yes,nan
60,32,Clear,No,920,prosp_hl,Yes,hJQVQeox5sDAaUc,32253,nan,Yes,nan
45,64,Completely clear,No,486,prosp_hl,Yes,7r3ogEF4nSPKvYi,64253,nan,Yes,nan
3,1.5,Completely clear,No,654,prosp_hl,Yes,1SIOtAVmXZMh0nG,1754,nan,Yes,nan
15,16,Completely clear,No,513,prosp_hl,Yes,Ys5n1JADTu8q875,16002,nan,No,nan
5,4,Somewhat unclear,No,313,prosp_hl,Yes,pDhQ2dup2ztD3PB,4256,nan,Yes,nan
12,8,Clear,No,95,prosp_hl,Yes,hx7pqPgQnshTto7,8255,nan,Yes,nan
40,64,Completely clear,No,1008,prosp_hl,Yes,9YQATnqFRUZkER7,64254,nan,Yes,nan
7,6,Clear,No,657,prosp_hl,Yes,AtDgNO8RXc6oiQS,6255,nan,Yes,nan
5,8,Completely clear,No,932,prosp_hl,Yes,q97HXd1aNpmhrhB,8002,nan,Yes,nan
10,16,Clear,No,229,prosp_hl,Yes,2Ie0yacxB0JlT5u,16003,nan,Yes,nan
12,8,Completely clear,No,628,prosp_hl,Yes,5bpbVdKuXXifI89,8473,nan,Yes,nan
60,64,Completely clear,No,789,prosp_hl,No,8Zwnz4DMuczv2qL,64001,nan,Yes,nan
24,24,Completely clear,No,866,prosp_hl,Yes,Rh7j8tE51Yb3TuH,24381,nan,Yes,nan
10,6,Clear,No,248,prosp_hl,Yes,DRQW7yDuSBXJKB9,6216,nan,Yes,nan
60,32,Completely clear,No,30,prosp_hl,Yes,ZSQHmcBEqqK4T8a,32001,nan,No,nan
70,64,Completely clear,No,230,prosp_hl,Yes,DHJLsCW0EltSY3L,64257,nan,Yes,nan
2,2,Clear,No,175,prosp_hl,Yes,vXcPPvP3kjZe0bX,2253,nan,No,nan
5,4,Somewhat unclear,No,374,prosp_hl,Yes,yndzqx8nt88MME0,4002,nan,Yes,nan
9,24,Clear,Yes,470,prosp_hl,Yes,UVQt1L3gbRSOCJo,24273,nan,Yes,nan
3,2,Very unclear,No,659,prosp_hl,Yes,qgoJVH62Mv4kzme,2188,nan,Yes,nan
40,24,Clear,No,96,prosp_hl,Yes,nTh9LC4eJUvyCst,24210,nan,No,nan
3,4,Completely clear,No,868,prosp_hl,Yes,X7xPi2zibImgTpR,4017,nan,Yes,nan
3,2,Completely clear,Yes,287,prosp_hl,No,O7EiAREVvqoN9tP,2002,nan,Yes,nan
6,12,Completely clear,No,755,prosp_hl,No,bapzbkjfFSPJL7q,12502,nan,No,nan
2,2,Completely clear,No,220,prosp_hl,Yes,esI0jf7r18utQQO,2502,nan,Yes,nan
2,1,Completely clear,No,686,prosp_hl,Yes,fodbBWEL6YQq2ZJ,1504,nan,Yes,nan
60,48,Completely clear,No,239,prosp_hl,No,IFAVGEcHLaUE2aH,48006,nan,Yes,nan
28,48,Clear,No,352,prosp_hl,Yes,CeCTMwCSgp1w2wR,48126,nan,No,nan
2,1.5,Somewhat unclear,No,201,prosp_hl,Yes,6QS0oeDVAPJjBsz,2306,nan,Yes,nan
18,24,Clear,No,547,prosp_hl,Yes,cSkE7t1rkxKJxP1,24504,nan,No,nan
30,48,Somewhat unclear,No,8,prosp_hl,Yes,1OIunEXjQWNwXBf,48756,nan,Yes,nan
2,1,Clear,No,870,prosp_hl,Yes,1WnaS6zIEJRJ4I4,1792,nan,No,nan
25,16,Completely clear,No,909,prosp_hl,Yes,6LKpVeNP6bfzGyS,16507,nan,Yes,nan
5,4,Somewhat unclear,No,263,prosp_hl,Yes,mmwHoEqZl77QU5h,4818,nan,No,nan
10,12,Clear,No,700,prosp_hl,Yes,zT2Z2vnmWpKA4RY,12059,nan,Yes,nan
2,1,Completely clear,No,316,prosp_hl,Yes,ldnzKswB629agZM,1256,nan,No,nan
3,2,Clear,No,167,prosp_hl,Yes,bulSlcXt8eXvtIK,2003,nan,Yes,nan
3,2,Completely clear,No,165,prosp_hl,Yes,D780Fmy5EDrFdBw,2508,nan,Yes,nan
12,16,Clear,No,733,prosp_hl,Yes,v0NHbI14wFQsHuU,16265,nan,No,nan
15,24,Completely clear,No,616,prosp_hl,Yes,TOf6B5gGqTK1Gd0,24386,nan,No,nan
3,3,Clear,No,841,prosp_hl,Yes,aXEbPZdZmVTaYU7,3006,nan,Yes,nan
3,1.5,Clear,No,157,prosp_hl,Yes,TSSLZBM6LSbVA1D,1503,nan,Yes,nan
10,4,Completely clear,No,471,prosp_hl,Yes,YnOlnGeaHulTPuB,4287,nan,Yes,nan
2,2,Clear,No,46,prosp_hl,Yes,Ywb5GXuoA5oFfV7,2001,nan,Yes,nan
52,48,Completely clear,Yes,409,prosp_hl,No,Db5bPjVvJJj4jfQ,48004,nan,No,nan
12,16,Clear,No,663,prosp_hl,Yes,oVDrILuUywVVDqU,16254,nan,Yes,nan
30,12,Completely clear,No,515,prosp_hl,Yes,e93aJthXLQHFMX9,12005,nan,Yes,nan
2,2,Clear,No,810,prosp_hl,No,cMv0ltR9pwpm2R2,2002,nan,Yes,nan
60,64,Clear,No,211,prosp_hl,Yes,GkD6QVtYSuxrdIT,64078,nan,Yes,nan
30,32,Completely clear,No,943,prosp_hl,Yes,6mhYaOrRwbIiv6O,32003,nan,Yes,nan
50,64,Completely clear,No,380,prosp_hl,Yes,xGcW5MaAXq6g8Is,64258,nan,Yes,nan
15,3,Clear,No,299,prosp_hl,Yes,5vo4mykEI03ywVa,3502,nan,Yes,nan
3,2,Completely clear,No,462,prosp_hl,Yes,NGrDYBWOurZsw9y,2271,nan,Yes,nan
15,6,Completely clear,No,6,prosp_hl,Yes,q5KTPxcbLUp45OO,6049,nan,No,nan
5,4,Completely clear,No,383,prosp_hl,Yes,B96Ng2O38HgDwBm,4002,nan,Yes,nan
2,2,Clear,No,586,prosp_hl,Yes,aPs35SylwR1A4H1,2094,nan,No,nan
10,8,Completely clear,No,72,prosp_hl,Yes,k96qe8mCyLC0409,8080,nan,Yes,nan
20,24,Completely clear,No,701,prosp_hl,Yes,5SUV43STGfMpSck,24254,nan,Yes,nan
2,2,Completely clear,No,804,prosp_hl,Yes,dcwirzX5mtfOSxH,2264,nan,No,nan
20,12,Clear,No,20,prosp_hl,Yes,62xIWbwEY4QYiRe,12003,nan,Yes,nan
60,64,Completely clear,No,691,prosp_hl,Yes,Z1YRpQiBQYGranL,64512,nan,Yes,nan
1,2,Clear,No,679,prosp_hl,No,nFOxSt0Isy081F4,2510,nan,Yes,nan
10,6,Completely clear,Yes,536,prosp_hl,Yes,YpSCpLpKfmBB8UQ,6258,nan,Yes,nan
2,1.5,Completely clear,No,315,prosp_hl,Yes,qoAkLGn82gAuBW4,1504,nan,Yes,nan
0.3,1.5,Clear,Yes,201,prosp_hl,Yes,8P3Wn5rlL4sfGlR,1751,nan,Yes,nan
15,12,Completely clear,Yes,388,prosp_hl,No,D3cXvGjT1ydOEn9,12000,nan,Yes,nan
3,3,Completely clear,Yes,871,prosp_hl,No,tr1gseY9rwcMPKS,3002,nan,No,nan
5,6,Completely clear,No,126,prosp_hl,Yes,gY086ls6Q0KJMly,6253,nan,No,nan
5,8,Clear,No,783,prosp_hl,Yes,8tO3weVHbjJojYP,8253,nan,Yes,nan
45,24,Clear,No,226,prosp_hl,Yes,G1NawWDvyqb58dw,24252,nan,Yes,nan
20,32,Clear,Yes,391,prosp_hl,No,s9DTPpW6vuEopLg,32266,nan,No,nan
15,24,Clear,Yes,867,prosp_hl,No,OCAP9lpqtKzKY57,24226,nan,No,nan
10,8,Completely clear,No,983,prosp_hl,Yes,0YaEfsOShtKcoGs,8254,nan,No,nan
3,4,Completely clear,No,487,prosp_hl,Yes,WxBBG91QFWvw3uW,4004,nan,Yes,nan
22,2,Clear,No,240,prosp_hl,Yes,z1tG263E6ceZsrU,2252,nan,Yes,nan
30,24,Clear,No,479,prosp_hl,Yes,Kr18faAPCgxCbde,24253,nan,No,nan
45,48,Clear,No,984,prosp_hl,Yes,x7ay5lub38qhAw4,48271,nan,Yes,nan
35,12,Clear,No,808,prosp_hl,Yes,2NDS2sbZp9F2gFK,12252,nan,No,nan
30,64,Clear,No,230,prosp_hl,Yes,LjAHQRbhdjnXfj3,64931,nan,Yes,nan
30,8,Clear,No,729,prosp_hl,Yes,ciVgjTleMsSao3o,8005,nan,Yes,nan
40,64,Completely clear,No,472,prosp_hl,Yes,T78hDAmMmw3kLJQ,64006,nan,No,nan
2,4,Somewhat unclear,No,313,prosp_hl,Yes,emnoyCgTaqdYKiQ,4003,nan,No,nan
3,1.5,Clear,No,201,prosp_hl,Yes,koDwluNHC1Cavun,2257,nan,Yes,nan
20,48,Clear,No,584,prosp_hl,Yes,aLYTsOvIQ9tBaq5,48503,nan,No,nan
30,32,Completely clear,No,35,prosp_hl,No,UD8BoXi0OiVElUb,32255,nan,No,nan
15,16,Clear,No,946,prosp_hl,Yes,7jLMSOmZErOnhzA,16253,nan,Yes,nan
2,3,Clear,No,11,prosp_hl,Yes,l2ziTHzBWFTDHY6,3324,nan,No,nan
800,48,Completely clear,Yes,64,prosp_hl,Yes,BsCZ60M2NbIYsEz,48501,nan,Yes,nan
5,4,Clear,Yes,242,prosp_hl,No,qWYoX2HjHDZma3A,4021,nan,No,nan
60,24,Somewhat unclear,No,207,prosp_hl,Yes,FTw7XY8WZcS1qeJ,24206,nan,Yes,nan
30,32,Completely clear,No,215,prosp_hl,No,T39OJqkowbGL1V1,32753,nan,Yes,nan
2,1.5,Completely clear,No,201,prosp_hl,Yes,Zu5pPuedaysoPPD,1504,nan,No,nan
45,16,Clear,No,948,prosp_hl,Yes,xQdliANPgwgP6Fk,16006,nan,No,nan
2,1,Completely clear,No,854,prosp_hl,Yes,g4q76sWqIzUGega,1273,nan,Yes,nan
1,1,Completely clear,No,225,prosp_hl,Yes,fMHDfaL04rwmT9L,1002,nan,Yes,nan
10,12,Somewhat unclear,No,12,prosp_hl,Yes,dpKXUl6b2SSfTLT,12503,nan,Yes,nan
15,48,Clear,No,891,prosp_hl,Yes,E6qe1m1jux3EK5Y,48752,nan,Yes,nan
5,3,Clear,No,80,prosp_hl,Yes,VIfChBgRgg4rsCc,3020,nan,Yes,nan
1,64,Clear,No,230,prosp_hl,Yes,2YJofB8f2i1GqR1,64511,nan,Yes,nan
22,12,Completely clear,No,233,prosp_hl,Yes,i3OtME5MOxaiqA5,12252,nan,No,nan
4,8,Completely clear,No,570,prosp_hl,Yes,Lsim93t83qtgstP,8256,nan,No,nan
5,6,Completely clear,No,205,prosp_hl,Yes,N6fNEfg9RaVi57X,6762,nan,No,nan
40,32,Completely clear,No,643,prosp_hl,Yes,vllLru59GRXYpZS,32263,nan,Yes,nan
1,1,Completely clear,No,152,prosp_hl,No,BPTjISrbXWTZNje,1255,nan,Yes,nan
10,12,Clear,Yes,530,prosp_hl,Yes,6Z5jovCmI8CzdOk,12236,nan,Yes,nan
5,4,Completely clear,No,57,prosp_hl,Yes,4TyxIAtUIesPJ8b,4007,nan,No,nan
60,48,Clear,No,19,prosp_hl,Yes,nn4CxMakbJ9QRRG,48006,nan,No,nan
30,24,Clear,No,540,prosp_hl,Yes,ISP3y0DNYqJ3eMk,24017,nan,Yes,nan
3,3,Completely clear,No,66,prosp_hl,Yes,0NtN4dqS8ZKoTTx,3505,nan,No,nan
40,48,Somewhat unclear,No,623,prosp_hl,Yes,53SmYd6e2MlkmXA,48253,nan,No,nan
3.5,4,Completely clear,Yes,5,prosp_hl,Yes,8J36DkgCtuKljgE,4003,nan,Yes,nan
3,3,Completely clear,No,650,prosp_hl,Yes,3q3dpXyeLpM7qpj,3004,nan,No,nan
30,48,Clear,No,459,prosp_hl,No,g0Tm7JzbvX7Pp5T,48252,nan,No,nan
10,8,Clear,No,589,prosp_hl,Yes,qRo3FLCwFL24EnS,8286,nan,Yes,nan
2,1.5,Clear,No,33,prosp_hl,Yes,5xcQx2rAOAgM7o7,1712,nan,No,nan
15,12,Clear,No,548,prosp_hl,Yes,Gz3zknevYV6OTiB,12224,nan,Yes,nan
7,6,Clear,No,766,prosp_hl,No,kJgO1xKqVaBW72R,6254,nan,No,nan
6,64,Somewhat unclear,No,230,prosp_hl,Yes,mfFHRRyNVbVpHvH,64505,nan,Yes,nan
300,48,Completely clear,No,258,prosp_hl,Yes,btkpJqvn8MraJi9,48003,nan,Yes,nan
24,24,Completely clear,No,193,prosp_hl,Yes,fcyERiDCuiaZsGw,24753,nan,Yes,nan
3,1.5,Clear,No,931,prosp_hl,Yes,XfZ9q5yDiRhqyHp,1752,nan,Yes,nan
25,16,Completely clear,No,90,prosp_hl,Yes,kGV8u0yOdpuO8cR,16162,nan,Yes,nan
5,16,Completely clear,Yes,333,prosp_hl,Yes,RhkvOEIuwWCwARz,16627,nan,Yes,nan
4,6,Completely clear,No,205,prosp_hl,Yes,C54MAFw7hWEjzlk,6256,nan,No,nan
8,6,Clear,No,759,prosp_hl,Yes,7GS2Xpm2u2WvgiL,6259,nan,Yes,nan
15,24,Completely clear,No,156,prosp_hl,No,rwAGPL31Q8SbbYW,24002,nan,No,nan
10,16,Clear,No,39,prosp_hl,Yes,VKrUe2DTh80Kos5,16356,nan,No,nan
10,6,Completely clear,No,657,prosp_hl,Yes,yMFBwwJcq0oy3aJ,6255,nan,No,nan
7,8,Completely clear,No,975,prosp_hl,Yes,3h4w18NYB7Q1vMM,8004,nan,Yes,nan
0.3,1.5,Completely clear,No,807,prosp_hl,No,WVcmTgJSV4SwK1K,2106,nan,Yes,nan
20,48,Clear,No,596,prosp_hl,Yes,RwheNfGx2FGiXml,48138,nan,Yes,nan
3,1,Clear,No,845,prosp_hl,No,LQFRUU1k9cWfiFN,1754,nan,Yes,nan
2,2,Clear,Yes,683,prosp_hl,Yes,inZgBwVZ3LqFwDK,2003,nan,Yes,nan
0.3,3,Clear,No,826,prosp_hl,No,yNJcCURnsUe12yg,3004,nan,No,nan
3,2,Clear,No,301,prosp_hl,Yes,z3KUjJS7DqEO1cM,2503,nan,Yes,nan
17,16,Clear,No,2,prosp_hl,Yes,mRyYolFPdg7aKka,16003,nan,Yes,nan
3,2,Completely clear,No,974,prosp_hl,Yes,1rt7DWX07mNqPGT,2260,nan,Yes,nan
2,1.5,Clear,No,131,prosp_hl,Yes,LUFPeFiqZ1oCUKO,2003,nan,Yes,nan
45,48,Completely clear,No,117,prosp_hl,Yes,9Lyr8q6VDqytM6y,48084,nan,No,nan
5,6,Clear,No,335,prosp_hl,Yes,j5Y5nf3deUoNisk,6259,nan,No,nan
35,48,Completely clear,No,477,prosp_hl,Yes,yXQmzDXKiwkYEeA,48031,nan,Yes,nan
2,6,Completely clear,No,953,prosp_hl,Yes,txYJpa73Sg8suNU,6722,nan,Yes,nan
15,8,Completely clear,No,121,prosp_hl,Yes,8wrAvDn6rYZrdtb,8004,nan,No,nan
4,4,Completely clear,No,166,prosp_hl,Yes,L6m9dwPiJdbi0Jd,4001,nan,Yes,nan
25,32,Completely clear,No,670,prosp_hl,Yes,2ABjjWnACGwyf3H,32007,nan,Yes,nan
1,1,Clear,No,158,prosp_hl,Yes,BPrsruC1BLDT61c,1017,nan,Yes,nan
3,2,Clear,No,554,prosp_hl,Yes,hJBpNBhIkrk0i96,2260,nan,No,nan
0,1.5,Clear,No,625,prosp_hl,No,RoyhEVrdkOB3wWY,2152,nan,No,nan
110,64,Somewhat unclear,No,564,prosp_hl,Yes,9Y3IS0YkJHJGrMD,64001,nan,Yes,nan
30,24,Completely clear,No,226,prosp_hl,Yes,IGlQBfRmNTo0hbx,24256,nan,Yes,nan
3,64,Clear,Yes,210,prosp_hl,Yes,v9p5H2l05QNW2T8,64506,nan,Yes,nan
20,32,Clear,No,59,prosp_hl,Yes,v59g9j3Nc8tguUS,32002,nan,Yes,nan
2,2,Completely clear,No,175,prosp_hl,Yes,JFQP3Xjxtw1LGIK,2004,nan,No,nan
10,6,Clear,No,172,prosp_hl,Yes,hPH8YhKdYMaJEpO,6003,nan,Yes,nan
35,32,Clear,No,102,prosp_hl,Yes,Jz1woRkKeyBnzNm,32025,nan,Yes,nan
3,6,Clear,No,244,prosp_hl,Yes,DV1Ce71s0zQ99x6,6255,nan,Yes,nan
0.6,4,Completely clear,No,358,prosp_hl,Yes,hZvdyJSqCHHAhW5,4268,nan,Yes,nan
45,24,Completely clear,No,598,prosp_hl,Yes,o8aOy4aaYAi9Ok1,24003,nan,Yes,nan
35,24,Completely clear,No,968,prosp_hl,Yes,IAZzWo7trMPkGji,24002,nan,Yes,nan
9,3,Somewhat unclear,Yes,9,prosp_hl,Yes,R86374EqH34RnX6,3002,nan,Yes,nan
3,1.5,Clear,No,182,prosp_hl,Yes,wtFXyNVLMuWZS45,1758,nan,No,nan
10,4,Completely clear,No,715,prosp_hl,Yes,vJVZqp7i7SQYSAd,4007,nan,Yes,nan
10,8,Completely clear,No,247,prosp_hl,Yes,GX5ehhx7cInsL0p,8008,nan,No,nan
40,64,Somewhat unclear,No,267,prosp_hl,Yes,PWqHAlqpk1QDEIj,64276,nan,Yes,nan
3,2,Clear,No,364,prosp_hl,Yes,OPCPsGOiTmdm17E,2094,nan,Yes,nan
120,64,Clear,No,691,prosp_hl,Yes,wxUE2x08lLJKWij,64253,nan,Yes,nan
60,64,Clear,No,877,prosp_hl,Yes,OmK2tF3mmcyxxTc,64254,nan,No,nan
25,24,Completely clear,No,61,prosp_hl,Yes,Bw3DsBMh5KT5jJB,24005,nan,Yes,nan
35,48,Completely clear,No,832,prosp_hl,Yes,fpgVgK7dbc80tB0,48254,nan,Yes,nan
70,64,Completely clear,No,18,prosp_hl,Yes,PgU3hZ6Un1YMTkP,64252,nan,No,nan
